BuildingIndex,Year,Month,Day,Hour,Quarter,DayofType,Holiday,HighestTemp,Whether,Demand,
1,2019,3,1,6,2,5,1,9.7,1,2136,
1,2019,3,1,6,3,5,1,9.7,1,2112,
1,2019,3,1,7,0,5,1,9.7,1,2172,
1,2019,3,1,7,1,5,1,9.7,3,2164,
1,2019,3,1,7,2,5,1,9.7,3,2192,
1,2019,3,1,7,3,5,1,9.7,3,2172,
1,2019,3,1,8,0,5,1,9.7,3,2172,
1,2019,3,1,8,1,5,1,9.7,2,2156,
1,2019,3,1,8,2,5,1,9.7,2,2172,
1,2019,3,1,8,3,5,1,9.7,2,2168,
1,2019,3,1,9,0,5,1,9.7,2,2184,
1,2019,3,1,9,1,5,1,9.7,1,2192,
1,2019,3,1,9,2,5,1,9.7,1,2184,
1,2019,3,1,9,3,5,1,9.7,1,2172,
1,2019,3,1,10,0,5,1,9.7,1,2172,
1,2019,3,1,10,1,5,1,9.7,1,2160,
1,2019,3,1,10,2,5,1,9.7,1,2184,
1,2019,3,1,10,3,5,1,9.7,1,3552,
1,2019,3,1,11,0,5,1,9.7,1,3536,
1,2019,3,1,11,1,5,1,9.7,1,2652,
1,2019,3,1,11,2,5,1,9.7,1,2624,
1,2019,3,1,11,3,5,1,9.7,1,2640,
1,2019,3,1,12,0,5,1,9.7,1,2648,
1,2019,3,1,12,1,5,1,9.7,1,2640,
1,2019,3,1,12,2,5,1,9.7,1,2664,
1,2019,3,1,12,3,5,1,9.7,1,2640,
1,2019,3,1,13,0,5,1,9.7,1,2632,
1,2019,3,1,13,1,5,1,9.7,1,2652,
1,2019,3,1,13,2,5,1,9.7,1,2604,
1,2019,3,1,13,3,5,1,9.7,1,2648,
1,2019,3,1,14,0,5,1,9.7,1,2616,
1,2019,3,1,14,1,5,1,9.7,1,4416,
1,2019,3,1,14,2,5,1,9.7,1,4416,
1,2019,3,1,14,3,5,1,9.7,1,4400,
1,2019,3,1,15,0,5,1,9.7,1,4428,
1,2019,3,1,15,1,5,1,9.7,1,4428,
1,2019,3,1,15,2,5,1,9.7,1,4396,
1,2019,3,1,15,3,5,1,9.7,1,4392,
1,2019,3,1,16,0,5,1,9.7,1,4404,
1,2019,3,1,16,1,5,1,9.7,1,4428,
1,2019,3,1,16,2,5,1,9.7,1,4416,
1,2019,3,1,16,3,5,1,9.7,1,4392,
1,2019,3,1,17,0,5,1,9.7,1,4400,
1,2019,3,1,17,1,5,1,9.7,1,4380,
1,2019,3,1,17,2,5,1,9.7,1,4376,
1,2019,3,1,17,3,5,1,9.7,1,4380,
1,2019,3,1,18,0,5,1,9.7,1,4404,
1,2019,3,1,18,1,5,1,9.7,1,2628,
1,2019,3,1,18,2,5,1,9.7,1,2616,
1,2019,3,1,18,3,5,1,9.7,1,2628,
1,2019,3,1,19,0,5,1,9.7,1,3048,
1,2019,3,1,19,1,5,1,9.7,1,3060,
1,2019,3,1,19,2,5,1,9.7,1,3072,
1,2019,3,1,19,3,5,1,9.7,1,3060,
1,2019,3,1,20,0,5,1,9.7,1,3048,
1,2019,3,1,20,1,5,1,9.7,1,3036,
1,2019,3,1,20,2,5,1,9.7,1,3044,
1,2019,3,1,20,3,5,1,9.7,1,3072,
1,2019,3,1,21,0,5,1,9.7,1,3060,
1,2019,3,1,21,1,5,1,9.7,1,3056,
1,2019,3,1,21,2,5,1,9.7,1,3036,
1,2019,3,1,21,3,5,1,9.7,1,3068,
1,2019,3,1,22,0,5,1,9.7,1,3072,
1,2019,3,1,22,1,5,1,9.7,4,3056,
1,2019,3,1,22,2,5,1,9.7,4,3072,
1,2019,3,1,22,3,5,1,9.7,4,3056,
1,2019,3,1,23,0,5,1,9.7,4,3068,
1,2019,3,1,23,1,5,1,9.7,4,3072,
1,2019,3,1,23,2,5,1,9.7,4,2792,
1,2019,3,1,23,3,5,1,9.7,4,2784,
1,2019,3,2,0,0,5,1,9.7,4,2784,
1,2019,3,2,0,1,6,3,10.0,4,2792,
1,2019,3,2,0,2,6,3,10.0,4,2804,
1,2019,3,2,0,3,6,3,10.0,4,2796,
1,2019,3,2,1,0,6,3,10.0,4,2808,
1,2019,3,2,1,1,6,3,10.0,4,2764,
1,2019,3,2,1,2,6,3,10.0,4,2780,
1,2019,3,2,1,3,6,3,10.0,4,2784,
1,2019,3,2,2,0,6,3,10.0,4,2784,
1,2019,3,2,2,1,6,3,10.0,4,2760,
1,2019,3,2,2,2,6,3,10.0,4,2760,
1,2019,3,2,2,3,6,3,10.0,4,3060,
1,2019,3,2,3,0,6,3,10.0,4,3060,
1,2019,3,2,3,1,6,3,10.0,4,3056,
1,2019,3,2,3,2,6,3,10.0,4,3060,
1,2019,3,2,3,3,6,3,10.0,4,3048,
1,2019,3,2,4,0,6,3,10.0,4,3068,
1,2019,3,2,4,1,6,3,10.0,4,3044,
1,2019,3,2,4,2,6,3,10.0,4,3048,
1,2019,3,2,4,3,6,3,10.0,4,3036,
1,2019,3,2,5,0,6,3,10.0,4,3060,
1,2019,3,2,5,1,6,3,10.0,1,3060,
1,2019,3,2,5,2,6,3,10.0,1,3036,
1,2019,3,2,5,3,6,3,10.0,1,3056,
1,2019,3,2,6,0,6,3,10.0,1,3080,
1,2019,3,2,6,1,6,3,10.0,1,3056,
1,2019,3,2,6,2,6,3,10.0,1,3048,
1,2019,3,2,6,3,6,3,10.0,1,3052,
1,2019,3,2,7,0,6,3,10.0,1,3060,
1,2019,3,2,7,1,6,3,10.0,1,3068,
1,2019,3,2,7,2,6,3,10.0,1,2160,
1,2019,3,2,7,3,6,3,10.0,1,2160,
1,2019,3,2,8,0,6,3,10.0,1,2172,
1,2019,3,2,8,1,6,3,10.0,1,2136,
1,2019,3,2,8,2,6,3,10.0,1,2184,
1,2019,3,2,8,3,6,3,10.0,1,2160,
1,2019,3,2,9,0,6,3,10.0,1,2172,
1,2019,3,2,9,1,6,3,10.0,1,2144,
1,2019,3,2,9,2,6,3,10.0,1,2172,
1,2019,3,2,9,3,6,3,10.0,1,2176,
1,2019,3,2,10,0,6,3,10.0,1,2132,
1,2019,3,2,10,1,6,3,10.0,3,2168,
1,2019,3,2,10,2,6,3,10.0,3,3528,
1,2019,3,2,10,3,6,3,10.0,3,3516,
1,2019,3,2,11,0,6,3,10.0,3,3500,
1,2019,3,2,11,1,6,3,10.0,3,3504,
1,2019,3,2,11,2,6,3,10.0,3,3528,
1,2019,3,2,11,3,6,3,10.0,3,3588,
1,2019,3,2,12,0,6,3,10.0,3,3516,
1,2019,3,2,12,1,6,3,10.0,1,2172,
1,2019,3,2,12,2,6,3,10.0,1,2160,
1,2019,3,2,12,3,6,3,10.0,1,2172,
1,2019,3,2,13,0,6,3,10.0,1,2148,
1,2019,3,2,13,1,6,3,10.0,2,2172,
1,2019,3,2,13,2,6,3,10.0,2,3512,
1,2019,3,2,13,3,6,3,10.0,2,5300,
1,2019,3,2,14,0,6,3,10.0,2,5304,
1,2019,3,2,14,1,6,3,10.0,1,5280,
1,2019,3,2,14,2,6,3,10.0,1,5304,
1,2019,3,2,14,3,6,3,10.0,1,5316,
1,2019,3,2,15,0,6,3,10.0,1,5316,
1,2019,3,2,15,1,6,3,10.0,1,5304,
1,2019,3,2,15,2,6,3,10.0,1,5300,
1,2019,3,2,15,3,6,3,10.0,1,3948,
1,2019,3,2,16,0,6,3,10.0,1,3932,
1,2019,3,2,16,1,6,3,10.0,3,3916,
1,2019,3,2,16,2,6,3,10.0,3,3916,
1,2019,3,2,16,3,6,3,10.0,3,3924,
1,2019,3,2,17,0,6,3,10.0,3,3928,
1,2019,3,2,17,1,6,3,10.0,3,3936,
1,2019,3,2,17,2,6,3,10.0,3,3912,
1,2019,3,2,17,3,6,3,10.0,3,3920,
1,2019,3,2,18,0,6,3,10.0,3,3932,
1,2019,3,2,18,1,6,3,10.0,4,3948,
1,2019,3,2,18,2,6,3,10.0,4,3936,
1,2019,3,2,18,3,6,3,10.0,4,3928,
1,2019,3,2,19,0,6,3,10.0,4,3924,
1,2019,3,2,19,1,6,3,10.0,1,3920,
1,2019,3,2,19,2,6,3,10.0,1,3924,
1,2019,3,2,19,3,6,3,10.0,1,3896,
1,2019,3,2,20,0,6,3,10.0,1,3924,
1,2019,3,2,20,1,6,3,10.0,4,3908,
1,2019,3,2,20,2,6,3,10.0,4,3924,
1,2019,3,2,20,3,6,3,10.0,4,3468,
1,2019,3,2,21,0,6,3,10.0,4,2140,
1,2019,3,2,21,1,6,3,10.0,3,2140,
1,2019,3,2,21,2,6,3,10.0,3,2136,
1,2019,3,2,21,3,6,3,10.0,3,2160,
1,2019,3,2,22,0,6,3,10.0,3,2172,
1,2019,3,2,22,1,6,3,10.0,3,2168,
1,2019,3,2,22,2,6,3,10.0,3,2172,
1,2019,3,2,22,3,6,3,10.0,3,2172,
1,2019,3,2,23,0,6,3,10.0,3,2172,
1,2019,3,2,23,1,6,3,10.0,3,2116,
1,2019,3,2,23,2,6,3,10.0,3,2168,
1,2019,3,2,23,3,6,3,10.0,3,2148,
1,2019,3,3,0,0,6,3,10.0,3,2160,
1,2019,3,3,0,1,7,5,9.0,3,2172,
1,2019,3,3,0,2,7,5,9.0,3,2144,
1,2019,3,3,0,3,7,5,9.0,3,2172,
1,2019,3,3,1,0,7,5,9.0,3,2148,
1,2019,3,3,1,1,7,5,9.0,4,2148,
1,2019,3,3,1,2,7,5,9.0,4,2144,
1,2019,3,3,1,3,7,5,9.0,4,2172,
1,2019,3,3,2,0,7,5,9.0,4,2164,
1,2019,3,3,2,1,7,5,9.0,4,2144,
1,2019,3,3,2,2,7,5,9.0,4,2160,
1,2019,3,3,2,3,7,5,9.0,4,2148,
1,2019,3,3,3,0,7,5,9.0,4,2148,
1,2019,3,3,3,1,7,5,9.0,4,2160,
1,2019,3,3,3,2,7,5,9.0,4,2148,
1,2019,3,3,3,3,7,5,9.0,4,2152,
1,2019,3,3,4,0,7,5,9.0,4,2160,
1,2019,3,3,4,1,7,5,9.0,4,2160,
1,2019,3,3,4,2,7,5,9.0,4,2156,
1,2019,3,3,4,3,7,5,9.0,4,2144,
1,2019,3,3,5,0,7,5,9.0,4,2172,
1,2019,3,3,5,1,7,5,9.0,4,2180,
1,2019,3,3,5,2,7,5,9.0,4,2160,
1,2019,3,3,5,3,7,5,9.0,4,2168,
1,2019,3,3,6,0,7,5,9.0,4,2160,
1,2019,3,3,6,1,7,5,9.0,4,2148,
1,2019,3,3,6,2,7,5,9.0,4,2164,
1,2019,3,3,6,3,7,5,9.0,4,2140,
1,2019,3,3,7,0,7,5,9.0,4,2160,
1,2019,3,3,7,1,7,5,9.0,4,2168,
1,2019,3,3,7,2,7,5,9.0,4,2156,
1,2019,3,3,7,3,7,5,9.0,4,2136,
1,2019,3,3,8,0,7,5,9.0,4,2172,
1,2019,3,3,8,1,7,5,9.0,1,2160,
1,2019,3,3,8,2,7,5,9.0,1,2116,
1,2019,3,3,8,3,7,5,9.0,1,2144,
1,2019,3,3,9,0,7,5,9.0,1,2160,
1,2019,3,3,9,1,7,5,9.0,1,2136,
1,2019,3,3,9,2,7,5,9.0,1,2168,
1,2019,3,3,9,3,7,5,9.0,1,2156,
1,2019,3,3,10,0,7,5,9.0,1,2180,
1,2019,3,3,10,1,7,5,9.0,1,2172,
1,2019,3,3,10,2,7,5,9.0,1,2156,
1,2019,3,3,10,3,7,5,9.0,1,2172,
1,2019,3,3,11,0,7,5,9.0,1,3516,
1,2019,3,3,11,1,7,5,9.0,1,3536,
1,2019,3,3,11,2,7,5,9.0,1,3508,
1,2019,3,3,11,3,7,5,9.0,1,3516,
1,2019,3,3,12,0,7,5,9.0,1,3552,
1,2019,3,3,12,1,7,5,9.0,1,3528,
1,2019,3,3,12,2,7,5,9.0,1,3516,
1,2019,3,3,12,3,7,5,9.0,1,3528,
1,2019,3,3,13,0,7,5,9.0,1,3516,
1,2019,3,3,13,1,7,5,9.0,3,2636,
1,2019,3,3,13,2,7,5,9.0,3,2604,
1,2019,3,3,13,3,7,5,9.0,3,2600,
1,2019,3,3,14,0,7,5,9.0,3,2588,
1,2019,3,3,14,1,7,5,9.0,1,2584,
1,2019,3,3,14,2,7,5,9.0,1,2616,
1,2019,3,3,14,3,7,5,9.0,1,2604,
1,2019,3,3,15,0,7,5,9.0,1,2612,
1,2019,3,3,15,1,7,5,9.0,3,2620,
1,2019,3,3,15,2,7,5,9.0,3,2600,
1,2019,3,3,15,3,7,5,9.0,3,2604,
1,2019,3,3,16,0,7,5,9.0,3,2592,
1,2019,3,3,16,1,7,5,9.0,3,4372,
1,2019,3,3,16,2,7,5,9.0,3,4392,
1,2019,3,3,16,3,7,5,9.0,3,4380,
1,2019,3,3,17,0,7,5,9.0,3,4384,
1,2019,3,3,17,1,7,5,9.0,4,4388,
1,2019,3,3,17,2,7,5,9.0,4,4356,
1,2019,3,3,17,3,7,5,9.0,4,4336,
1,2019,3,3,18,0,7,5,9.0,4,4372,
1,2019,3,3,18,1,7,5,9.0,3,4356,
1,2019,3,3,18,2,7,5,9.0,3,4364,
1,2019,3,3,18,3,7,5,9.0,3,4348,
1,2019,3,3,19,0,7,5,9.0,3,4368,
1,2019,3,3,19,1,7,5,9.0,4,4356,
1,2019,3,3,19,2,7,5,9.0,4,4380,
1,2019,3,3,19,3,7,5,9.0,4,4380,
1,2019,3,3,20,0,7,5,9.0,4,4376,
1,2019,3,3,20,1,7,5,9.0,4,4352,
1,2019,3,3,20,2,7,5,9.0,4,3944,
1,2019,3,3,20,3,7,5,9.0,4,3648,
1,2019,3,3,21,0,7,5,9.0,4,3656,
1,2019,3,3,21,1,7,5,9.0,3,3668,
1,2019,3,3,21,2,7,5,9.0,3,3644,
1,2019,3,3,21,3,7,5,9.0,3,3648,
1,2019,3,3,22,0,7,5,9.0,3,3652,
1,2019,3,3,22,1,7,5,9.0,4,3672,
1,2019,3,3,22,2,7,5,9.0,4,3668,
1,2019,3,3,22,3,7,5,9.0,4,3668,
1,2019,3,3,23,0,7,5,9.0,4,1896,
1,2019,3,3,23,1,7,5,9.0,4,1872,
1,2019,3,3,23,2,7,5,9.0,4,1896,
1,2019,3,3,23,3,7,5,9.0,4,1896,
1,2019,3,4,0,0,7,5,9.0,4,1896,
1,2019,3,4,0,1,1,4,9.3,4,1896,
1,2019,3,4,0,2,1,4,9.3,4,1896,
1,2019,3,4,0,3,1,4,9.3,4,1880,
1,2019,3,4,1,0,1,4,9.3,4,1884,
1,2019,3,4,1,1,1,4,9.3,4,1888,
1,2019,3,4,1,2,1,4,9.3,4,1872,
1,2019,3,4,1,3,1,4,9.3,4,1884,
1,2019,3,4,2,0,1,4,9.3,4,1896,
1,2019,3,4,2,1,1,4,9.3,3,1884,
1,2019,3,4,2,2,1,4,9.3,3,1872,
1,2019,3,4,2,3,1,4,9.3,3,1852,
1,2019,3,4,3,0,1,4,9.3,3,1872,
1,2019,3,4,3,1,1,4,9.3,3,1884,
1,2019,3,4,3,2,1,4,9.3,3,1872,
1,2019,3,4,3,3,1,4,9.3,3,1868,
1,2019,3,4,4,0,1,4,9.3,3,1884,
1,2019,3,4,4,1,1,4,9.3,3,1860,
1,2019,3,4,4,2,1,4,9.3,3,1856,
1,2019,3,4,4,3,1,4,9.3,3,1876,
1,2019,3,4,5,0,1,4,9.3,3,1872,
1,2019,3,4,5,1,1,4,9.3,1,1872,
1,2019,3,4,5,2,1,4,9.3,1,1884,
1,2019,3,4,5,3,1,4,9.3,1,1848,
1,2019,3,4,6,0,1,4,9.3,1,1880,
1,2019,3,4,6,1,1,4,9.3,1,1896,
1,2019,3,4,6,2,1,4,9.3,1,1884,
1,2019,3,4,6,3,1,4,9.3,1,1884,
1,2019,3,4,7,0,1,4,9.3,1,1872,
1,2019,3,4,7,1,1,4,9.3,1,1852,
1,2019,3,4,7,2,1,4,9.3,1,1860,
1,2019,3,4,7,3,1,4,9.3,1,1872,
1,2019,3,4,8,0,1,4,9.3,1,1892,
1,2019,3,4,8,1,1,4,9.3,1,1876,
1,2019,3,4,8,2,1,4,9.3,1,1884,
1,2019,3,4,8,3,1,4,9.3,1,1860,
1,2019,3,4,9,0,1,4,9.3,1,1884,
1,2019,3,4,9,1,1,4,9.3,3,1884,
1,2019,3,4,9,2,1,4,9.3,3,1872,
1,2019,3,4,9,3,1,4,9.3,3,1896,
1,2019,3,4,10,0,1,4,9.3,3,3236,
1,2019,3,4,10,1,1,4,9.3,2,4116,
1,2019,3,4,10,2,1,4,9.3,2,5904,
1,2019,3,4,10,3,1,4,9.3,2,5864,
1,2019,3,4,11,0,1,4,9.3,2,5880,
1,2019,3,4,11,1,1,4,9.3,1,5844,
1,2019,3,4,11,2,1,4,9.3,1,5876,
1,2019,3,4,11,3,1,4,9.3,1,6460,
1,2019,3,4,12,0,1,4,9.3,1,6480,
1,2019,3,4,12,1,1,4,9.3,1,6432,
1,2019,3,4,12,2,1,4,9.3,1,6444,
1,2019,3,4,12,3,1,4,9.3,1,6468,
1,2019,3,4,13,0,1,4,9.3,1,6460,
1,2019,3,4,13,1,1,4,9.3,1,6460,
1,2019,3,4,13,2,1,4,9.3,1,6460,
1,2019,3,4,13,3,1,4,9.3,1,6468,
1,2019,3,4,14,0,1,4,9.3,1,6492,
1,2019,3,4,14,1,1,4,9.3,1,6468,
1,2019,3,4,14,2,1,4,9.3,1,6468,
1,2019,3,4,14,3,1,4,9.3,1,6452,
1,2019,3,4,15,0,1,4,9.3,1,6464,
1,2019,3,4,15,1,1,4,9.3,1,6468,
1,2019,3,4,15,2,1,4,9.3,1,6468,
1,2019,3,4,15,3,1,4,9.3,1,6452,
1,2019,3,4,16,0,1,4,9.3,1,6452,
1,2019,3,4,16,1,1,4,9.3,1,6468,
1,2019,3,4,16,2,1,4,9.3,1,6456,
1,2019,3,4,16,3,1,4,9.3,1,6468,
1,2019,3,4,17,0,1,4,9.3,1,6468,
1,2019,3,4,17,1,1,4,9.3,1,6468,
1,2019,3,4,17,2,1,4,9.3,1,6468,
1,2019,3,4,17,3,1,4,9.3,1,6480,
1,2019,3,4,18,0,1,4,9.3,1,6456,
1,2019,3,4,18,1,1,4,9.3,1,6452,
1,2019,3,4,18,2,1,4,9.3,1,6464,
1,2019,3,4,18,3,1,4,9.3,1,6456,
1,2019,3,4,19,0,1,4,9.3,1,6452,
1,2019,3,4,19,1,1,4,9.3,1,6900,
1,2019,3,4,19,2,1,4,9.3,1,6896,
1,2019,3,4,19,3,1,4,9.3,1,6888,
1,2019,3,4,20,0,1,4,9.3,1,6900,
1,2019,3,4,20,1,1,4,9.3,1,6872,
1,2019,3,4,20,2,1,4,9.3,1,6888,
1,2019,3,4,20,3,1,4,9.3,1,6888,
1,2019,3,4,21,0,1,4,9.3,1,6888,
1,2019,3,4,21,1,1,4,9.3,2,6896,
1,2019,3,4,21,2,1,4,9.3,2,6908,
1,2019,3,4,21,3,1,4,9.3,2,6884,
1,2019,3,4,22,0,1,4,9.3,2,6896,
1,2019,3,4,22,1,1,4,9.3,4,6888,
1,2019,3,4,22,2,1,4,9.3,4,6912,
1,2019,3,4,22,3,1,4,9.3,4,6884,
1,2019,3,4,23,0,1,4,9.3,4,6900,
1,2019,3,4,23,1,1,4,9.3,4,5136,
1,2019,3,4,23,2,1,4,9.3,4,5140,
1,2019,3,4,23,3,1,4,9.3,4,4532,
1,2019,3,5,0,0,1,4,9.3,4,4560,
1,2019,3,5,0,1,2,4,9.3,1,4548,
1,2019,3,5,0,2,2,4,9.3,1,4532,
1,2019,3,5,0,3,2,4,9.3,1,4536,
1,2019,3,5,1,0,2,4,9.3,1,4544,
1,2019,3,5,1,1,2,4,9.3,1,4548,
1,2019,3,5,1,2,2,4,9.3,1,4508,
1,2019,3,5,1,3,2,4,9.3,1,3684,
1,2019,3,5,2,0,2,4,9.3,1,3668,
1,2019,3,5,2,1,2,4,9.3,4,3668,
1,2019,3,5,2,2,2,4,9.3,4,3652,
1,2019,3,5,2,3,2,4,9.3,4,3672,
1,2019,3,5,3,0,2,4,9.3,4,3696,
1,2019,3,5,3,1,2,4,9.3,4,3648,
1,2019,3,5,3,2,2,4,9.3,4,3672,
1,2019,3,5,3,3,2,4,9.3,4,3656,
1,2019,3,5,4,0,2,4,9.3,4,3660,
1,2019,3,5,4,1,2,4,9.3,1,3660,
1,2019,3,5,4,2,2,4,9.3,1,3652,
1,2019,3,5,4,3,2,4,9.3,1,3648,
1,2019,3,5,5,0,2,4,9.3,1,3660,
1,2019,3,5,5,1,2,4,9.3,1,3668,
1,2019,3,5,5,2,2,4,9.3,1,3680,
1,2019,3,5,5,3,2,4,9.3,1,3684,
1,2019,3,5,6,0,2,4,9.3,1,3672,
1,2019,3,5,6,1,2,4,9.3,4,3656,
1,2019,3,5,6,2,2,4,9.3,4,3672,
1,2019,3,5,6,3,2,4,9.3,4,1896,
1,2019,3,5,7,0,2,4,9.3,4,1892,
1,2019,3,5,7,1,2,4,9.3,4,1884,
1,2019,3,5,7,2,2,4,9.3,4,1888,
1,2019,3,5,7,3,2,4,9.3,4,1892,
1,2019,3,5,8,0,2,4,9.3,4,1868,
1,2019,3,5,8,1,2,4,9.3,4,1872,
1,2019,3,5,8,2,2,4,9.3,4,1892,
1,2019,3,5,8,3,2,4,9.3,4,1868,
1,2019,3,5,9,0,2,4,9.3,4,1848,
1,2019,3,5,9,1,2,4,9.3,4,1872,
1,2019,3,5,9,2,2,4,9.3,4,3204,
1,2019,3,5,9,3,2,4,9.3,4,3192,
1,2019,3,5,10,0,2,4,9.3,4,3780,
1,2019,3,5,10,1,2,4,9.3,4,3800,
1,2019,3,5,10,2,2,4,9.3,4,6032,
1,2019,3,5,10,3,2,4,9.3,4,6020,
1,2019,3,5,11,0,2,4,9.3,4,6024,
1,2019,3,5,11,1,2,4,9.3,4,6000,
1,2019,3,5,11,2,2,4,9.3,4,6000,
1,2019,3,5,11,3,2,4,9.3,4,6012,
1,2019,3,5,12,0,2,4,9.3,4,6036,
1,2019,3,5,12,1,2,4,9.3,1,6024,
1,2019,3,5,12,2,2,4,9.3,1,5980,
1,2019,3,5,12,3,2,4,9.3,1,6024,
1,2019,3,5,13,0,2,4,9.3,1,6036,
1,2019,3,5,13,1,2,4,9.3,3,6012,
1,2019,3,5,13,2,2,4,9.3,3,6024,
1,2019,3,5,13,3,2,4,9.3,3,6012,
1,2019,3,5,14,0,2,4,9.3,3,6012,
1,2019,3,5,14,1,2,4,9.3,3,5996,
1,2019,3,5,14,2,2,4,9.3,3,6012,
1,2019,3,5,14,3,2,4,9.3,3,6012,
1,2019,3,5,15,0,2,4,9.3,3,6020,
1,2019,3,5,15,1,2,4,9.3,2,5996,
1,2019,3,5,15,2,2,4,9.3,2,6012,
1,2019,3,5,15,3,2,4,9.3,2,6012,
1,2019,3,5,16,0,2,4,9.3,2,6024,
1,2019,3,5,16,1,2,4,9.3,3,6000,
1,2019,3,5,16,2,2,4,9.3,3,6036,
1,2019,3,5,16,3,2,4,9.3,3,6000,
1,2019,3,5,17,0,2,4,9.3,3,6036,
1,2019,3,5,17,1,2,4,9.3,3,6024,
1,2019,3,5,17,2,2,4,9.3,3,6024,
1,2019,3,5,17,3,2,4,9.3,3,6044,
1,2019,3,5,18,0,2,4,9.3,3,6024,
1,2019,3,5,18,1,2,4,9.3,4,6024,
1,2019,3,5,18,2,2,4,9.3,4,6012,
1,2019,3,5,18,3,2,4,9.3,4,6012,
1,2019,3,5,19,0,2,4,9.3,4,6024,
1,2019,3,5,19,1,2,4,9.3,3,6012,
1,2019,3,5,19,2,2,4,9.3,3,5460,
1,2019,3,5,19,3,2,4,9.3,3,5436,
1,2019,3,5,20,0,2,4,9.3,3,5444,
1,2019,3,5,20,1,2,4,9.3,4,5412,
1,2019,3,5,20,2,2,4,9.3,4,5436,
1,2019,3,5,20,3,2,4,9.3,4,5436,
1,2019,3,5,21,0,2,4,9.3,4,5448,
1,2019,3,5,21,1,2,4,9.3,3,5432,
1,2019,3,5,21,2,2,4,9.3,3,5424,
1,2019,3,5,21,3,2,4,9.3,3,5412,
1,2019,3,5,22,0,2,4,9.3,3,5412,
1,2019,3,5,22,1,2,4,9.3,3,5396,
1,2019,3,5,22,2,2,4,9.3,3,5424,
1,2019,3,5,22,3,2,4,9.3,3,5432,
1,2019,3,5,23,0,2,4,9.3,3,5420,
1,2019,3,5,23,1,2,4,9.3,3,3656,
1,2019,3,5,23,2,2,4,9.3,3,3636,
1,2019,3,5,23,3,2,4,9.3,3,3644,
1,2019,3,6,0,0,2,4,9.3,3,2764,
1,2019,3,6,0,1,3,4,9.7,4,2804,
1,2019,3,6,0,2,3,4,9.7,4,2796,
1,2019,3,6,0,3,3,4,9.7,4,2816,
1,2019,3,6,1,0,3,4,9.7,4,2808,
1,2019,3,6,1,1,3,4,9.7,4,2796,
1,2019,3,6,1,2,3,4,9.7,4,2796,
1,2019,3,6,1,3,3,4,9.7,4,2808,
1,2019,3,6,2,0,3,4,9.7,4,2832,
1,2019,3,6,2,1,3,4,9.7,4,2796,
1,2019,3,6,2,2,3,4,9.7,4,2796,
1,2019,3,6,2,3,3,4,9.7,4,2796,
1,2019,3,6,3,0,3,4,9.7,4,2832,
1,2019,3,6,3,1,3,4,9.7,4,2796,
1,2019,3,6,3,2,3,4,9.7,4,2820,
1,2019,3,6,3,3,3,4,9.7,4,2832,
1,2019,3,6,4,0,3,4,9.7,4,2784,
1,2019,3,6,4,1,3,4,9.7,4,2808,
1,2019,3,6,4,2,3,4,9.7,4,2812,
1,2019,3,6,4,3,3,4,9.7,4,1464,
1,2019,3,6,5,0,3,4,9.7,4,1440,
1,2019,3,6,5,1,3,4,9.7,4,1416,
1,2019,3,6,5,2,3,4,9.7,4,1436,
1,2019,3,6,5,3,3,4,9.7,4,1444,
1,2019,3,6,6,0,3,4,9.7,4,1436,
1,2019,3,6,6,1,3,4,9.7,4,1440,
1,2019,3,6,6,2,3,4,9.7,4,1416,
1,2019,3,6,6,3,3,4,9.7,4,1412,
1,2019,3,6,7,0,3,4,9.7,4,1428,
1,2019,3,6,7,1,3,4,9.7,4,1424,
1,2019,3,6,7,2,3,4,9.7,4,1424,
1,2019,3,6,7,3,3,4,9.7,4,1416,
1,2019,3,6,8,0,3,4,9.7,4,1404,
1,2019,3,6,8,1,3,4,9.7,4,1416,
1,2019,3,6,8,2,3,4,9.7,4,1436,
1,2019,3,6,8,3,3,4,9.7,4,1440,
1,2019,3,6,9,0,3,4,9.7,4,1424,
1,2019,3,6,9,1,3,4,9.7,4,1440,
1,2019,3,6,9,2,3,4,9.7,4,1400,
1,2019,3,6,9,3,3,4,9.7,4,1412,
1,2019,3,6,10,0,3,4,9.7,4,1412,
1,2019,3,6,10,1,3,4,9.7,4,3648,
1,2019,3,6,10,2,3,4,9.7,4,5432,
1,2019,3,6,10,3,3,4,9.7,4,5420,
1,2019,3,6,11,0,3,4,9.7,4,5412,
1,2019,3,6,11,1,3,4,9.7,4,5388,
1,2019,3,6,11,2,3,4,9.7,4,5412,
1,2019,3,6,11,3,3,4,9.7,4,5412,
1,2019,3,6,12,0,3,4,9.7,4,5436,
1,2019,3,6,12,1,3,4,9.7,3,5424,
1,2019,3,6,12,2,3,4,9.7,3,5432,
1,2019,3,6,12,3,3,4,9.7,3,5420,
1,2019,3,6,13,0,3,4,9.7,3,5420,
1,2019,3,6,13,1,3,4,9.7,1,5412,
1,2019,3,6,13,2,3,4,9.7,1,5408,
1,2019,3,6,13,3,3,4,9.7,1,5384,
1,2019,3,6,14,0,3,4,9.7,1,5412,
1,2019,3,6,14,1,3,4,9.7,1,5400,
1,2019,3,6,14,2,3,4,9.7,1,6024,
1,2019,3,6,14,3,3,4,9.7,1,6020,
1,2019,3,6,15,0,3,4,9.7,1,6016,
1,2019,3,6,15,1,3,4,9.7,1,6012,
